CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
46913	47440	163	0.8514	146.000
46913	47715	163	0.9796	-0.003
46913	47794	163	0.9776	-67.991
315	47715	163	0.9651	-0.000
47440	47715	163	0.8658	-146.004
47715	47794	163	0.997	-67.987
281	311	163	0.9042	-21.994
285	311	163	0.872	113.980
294	311	163	0.8949	45.993
296	311	163	0.8574	181.968
311	318	163	0.995	67.987
311	320	163	0.9392	135.975
311	47639	163	0.9888	67.987
311	47694	163	0.9822	135.974
311	47794	163	0.8254	-135.975
263	320	163	0.8695	-157.969
264	320	163	0.9719	61.971
276	320	163	0.9307	45.993
281	320	163	0.8922	113.980
318	320	163	0.9659	67.987
320	534	163	0.9482	135.975
320	47639	163	0.8981	-67.988
320	47694	163	0.9732	-0.000
296	47719	163	0.8336	181.967
315	47719	163	0.9893	67.987
47552	47719	163	0.9115	-146.003
47719	47794	163	0.9797	-135.975
45095	45982	163	0.927	67.982
45982	47694	163	0.9789	0.002
237	271	163	0.9796	-21.994
241	271	163	0.9264	-6.017
242	271	163	0.9656	45.993
244	271	163	0.9457	113.980
245	271	163	0.9226	181.968
255	271	163	0.9257	-52.010
256	271	163	0.9644	15.978
263	271	163	0.9262	-135.975
271	276	163	0.958	-67.987
271	534	163	0.9394	113.980
235	263	163	0.9646	15.978
237	263	163	0.9529	113.980
255	263	163	0.9536	83.965
263	273	163	0.8384	7.995
263	534	163	0.9704	-21.994
263	47650	163	0.9847	45.993
245	294	163	0.8843	-21.994
276	294	163	0.9661	-135.975
281	294	163	0.9123	-67.987
285	294	163	0.987	67.987
294	296	163	0.9706	-135.975
294	315	163	0.858	-21.995
294	318	163	0.8649	113.980
431	47584	163	0.9632	0.000
46232	47584	163	0.8447	10.029
47584	47687	163	0.8497	-78.016
242	245	163	0.9346	-135.975
244	245	163	0.9666	-67.988
245	276	163	0.9127	113.981
245	281	163	0.8807	45.993
431	47687	163	0.8206	-78.016
285	315	163	0.8665	45.993
296	315	163	0.8515	113.980
315	318	163	0.964	135.975
315	47639	163	0.9911	135.975
315	47794	163	0.9661	-67.988
192	47621	163	0.8388	61.970
234	47621	163	0.8942	113.980
256	47621	163	0.9373	67.987
264	47621	163	0.9168	135.974
46232	47621	163	0.924	-61.971
256	262	163	0.9068	-135.975
262	264	163	0.9446	67.987
262	281	163	0.8906	15.977
262	318	163	0.9458	61.970
262	47639	163	0.9506	61.970
285	47804	163	0.8556	124.009
296	47804	163	0.8679	191.996
47440	47804	163	0.9814	-67.988
47552	47804	163	0.9055	-135.975
47794	47804	163	0.8508	146.004
193	273	163	0.8242	27.995
273	47650	163	0.8329	37.997
235	237	163	0.925	-98.003
237	241	163	0.9671	-15.977
237	242	163	0.9495	-67.987
237	244	163	0.9294	-135.975
237	276	163	0.911	-89.982
237	534	163	0.9282	91.986
237	47650	163	0.941	159.973
235	534	163	0.9434	-6.017
241	534	163	0.9454	107.963
255	534	163	0.9879	61.970
276	534	163	0.9171	181.967
534	46232	163	0.9712	-0.000
534	47650	163	0.9655	67.987
276	281	163	0.9874	-67.988
281	285	163	0.9646	-135.975
281	318	163	0.9114	45.993
281	47639	163	0.8741	45.993
192	234	163	0.8991	-52.010
234	241	163	0.9257	67.987
234	242	163	0.9594	15.978
234	244	163	0.8675	-52.010
234	255	163	0.9188	113.980
234	256	163	0.9327	45.993
234	264	163	0.9123	-21.995
285	296	163	0.8533	-67.987
285	318	163	0.8733	181.968
285	47440	163	0.8274	191.996
285	47794	163	0.8455	-21.995
244	276	163	0.9239	45.993
264	276	163	0.9324	15.978
276	318	163	0.9387	-21.995
47440	47552	163	0.9209	67.987
192	235	163	0.873	129.958
235	241	163	0.931	-113.980
235	255	163	0.9283	-67.987
235	46232	163	0.912	-6.017
235	47650	163	0.9554	61.970
264	47694	163	0.9773	61.970
318	47694	163	0.9918	67.987
47639	47694	163	0.9659	67.987
47687	47694	163	0.9791	-67.988
242	244	163	0.979	-67.988
242	247	163	0.8542	-85.985
192	256	163	0.8596	-6.017
241	256	163	0.8966	-21.995
255	256	163	0.937	-67.987
256	264	163	0.9821	-67.987
256	47687	163	0.9641	61.970
296	47794	163	0.8219	45.992
241	255	163	0.9625	45.993
255	264	163	0.9164	-135.975
255	46232	163	0.9791	61.970
255	47650	163	0.9443	129.958
45095	47639	163	0.9625	-0.004
45095	47687	163	0.8961	135.971
46232	47687	163	0.915	-67.987
47639	47687	163	0.9332	135.975
241	46232	163	0.9227	107.963
46232	47650	163	0.931	67.987
192	241	163	0.9263	15.978
241	47650	163	0.9388	175.950
318	47639	163	0.9763	-0.000
192	47650	163	0.8798	191.928
9935	14096	164	0.8921	-95.033
10336	14096	164	0.9133	-14.015
10997	14096	164	0.9167	-56.026
1910	4571	164	0.9669	0.000
1910	9935	164	0.9438	-14.016
4571	9935	164	0.9668	-14.016
1056	1085	166	0.9781	185.072
1056	1090	166	0.984	28.031
2387	2796	166	0.997	-44.026
2796	3478	166	0.9977	-44.026
2796	4021	166	0.9916	-88.052
2796	4707	166	0.99	-132.079
2796	5564	166	0.987	-176.105
2796	40600	166	0.9898	-182.204
2796	41435	166	0.9873	-196.219
2796	43559	166	0.9848	-168.188
26625	26821	166	0.9917	-44.026
26625	41248	166	0.9298	-22.057
25833	26625	166	0.9915	-88.052
41248	41336	166	0.9574	44.026
25833	41336	166	0.9412	-66.083
2397	3050	166	0.9586	-88.053
2605	3050	166	0.991	-44.026
3050	3743	166	0.9952	-44.026
3050	4277	166	0.9908	-88.052
3050	4926	166	0.987	-132.079
3050	5577	166	0.9802	-176.105
43031	44207	166	0.9761	-149.923
1090	42647	166	0.9838	-18.211
1090	44910	166	0.9865	-60.258
25833	26821	166	0.9848	-132.079
8096	26821	166	0.9369	5.974
42624	46349	166	0.9976	-69.940
42651	46349	166	0.9964	-25.914
43206	46349	166	0.9953	-11.898
43383	46349	166	0.9976	-55.925
43600	46349	166	0.9931	-73.935
44207	46349	166	0.9913	168.035
44332	46349	166	0.995	-107.015
44910	46349	166	0.9959	-71.920
40207	40421	166	0.9983	-44.026
40421	40600	166	0.9966	-44.026
40421	40802	166	0.9898	14.015
40421	41274	166	0.9922	-14.016
40421	41346	166	0.992	30.010
40421	41435	166	0.9891	-58.042
40421	42651	166	0.9884	-28.032
2387	40421	166	0.9895	-182.203
39592	40421	166	0.9922	-58.042
25646	25833	166	0.9674	-132.079
25833	28890	166	0.9586	74.037
25833	41248	166	0.959	-110.109
9518	10068	166	0.9419	-44.026
3478	5564	166	0.9904	-132.079
4021	5564	166	0.9871	-88.053
4707	5564	166	0.9894	-44.026
5564	6387	166	0.9899	-44.026
5564	7179	166	0.9864	-88.053
5564	7840	166	0.9852	-132.079
5564	8481	166	0.9869	-176.105
4926	9018	166	0.9604	-190.120
6272	9018	166	0.9646	-102.068
6387	9018	166	0.9825	-176.105
6923	9018	166	0.9611	-58.042
7179	9018	166	0.9848	-132.079
7535	9018	166	0.9594	-14.016
7840	9018	166	0.9881	-88.052
8481	9018	166	0.9909	-44.026
9018	9518	166	0.9865	-44.026
28890	28904	166	0.9579	44.026
42624	44910	166	0.9996	1.979
42651	44910	166	0.9947	46.006
43206	44910	166	0.9949	60.021
43383	44910	166	0.9977	15.995
43600	44910	166	0.9951	-2.015
44332	44910	166	0.9952	-35.095
40207	41451	166	0.9927	30.010
41204	41451	166	0.9976	-28.031
41346	41451	166	0.9963	44.026
41451	43206	166	0.9972	-116.084
41451	43383	166	0.9949	-72.058
41451	43479	166	0.9935	-28.031
41451	44332	166	0.9933	-20.967
36827	41451	166	0.9957	13.907
39188	41451	166	0.994	-14.016
39592	41451	166	0.9972	15.995
43479	44074	166	0.9933	-58.042
2387	4021	166	0.9864	-132.079
3478	4021	166	0.9925	-44.026
4021	4707	166	0.9906	-44.026
4021	6387	166	0.9821	-132.079
4021	7179	166	0.9817	-176.105
5577	9518	166	0.9678	-190.120
6272	9518	166	0.9674	-146.094
6923	9518	166	0.9651	-102.068
7179	9518	166	0.9814	-176.105
7535	9518	166	0.9652	-58.042
7840	9518	166	0.9856	-132.079
8096	9518	166	0.9566	-14.015
8481	9518	166	0.9905	-88.052
4926	7535	166	0.9839	-176.105
5577	7535	166	0.9901	-132.079
6272	7535	166	0.9939	-88.053
6923	7535	166	0.9962	-44.026
7535	8096	166	0.9881	-44.026
4707	7179	166	0.9862	-132.079
6387	7179	166	0.9869	-44.026
7179	7840	166	0.9866	-44.026
7179	8481	166	0.988	-88.053
42624	42647	166	0.9975	44.026
42624	42651	166	0.9958	-44.026
42624	43206	166	0.9961	-58.042
42624	43383	166	0.9966	-14.016
42624	43600	166	0.9955	3.995
42624	44332	166	0.9942	37.075
40600	41435	166	0.9909	-14.016
40802	41435	166	0.9913	-72.057
41274	41435	166	0.9941	-44.026
41346	41435	166	0.9943	-88.052
41435	43559	166	0.9936	28.031
39592	41435	166	0.9925	-116.084
43206	43383	166	0.997	44.026
43206	43479	166	0.9955	88.053
43206	43600	166	0.9947	62.037
43206	44332	166	0.9954	95.117
36827	43206	166	0.996	-102.177
39188	43206	166	0.9955	-130.100
40207	41346	166	0.9951	-14.016
40802	41346	166	0.9928	15.995
41204	41346	166	0.9942	-72.057
41274	41346	166	0.9965	44.026
41346	43559	166	0.9917	-60.021
39592	41346	166	0.9987	-28.031
42651	43600	166	0.991	48.021
43383	43600	166	0.9963	18.010
43479	43600	166	0.9903	-26.016
43600	44332	166	0.995	33.080
36827	43600	166	0.9907	-40.141
4277	6923	166	0.9808	-176.105
4926	6923	166	0.9885	-132.079
5577	6923	166	0.9941	-88.052
6272	6923	166	0.9971	-44.026
6923	8096	166	0.9819	-88.053
6923	8481	166	0.962	-14.016
3743	6272	166	0.9804	-176.105
4277	6272	166	0.9878	-132.079
4926	6272	166	0.9931	-88.052
